session,data_origin,policy,informal_stops,short_dwell_scale,signal_scenario,n_signal_encounters,encounter_pattern,signal_offset_s,wm_to_rb_demand_shift_s,mixed_traffic,vol_rb_to_wm,vol_wm_to_rb,n_rows_calibration_subset,demand_window_s,demand_window_capped,avg_travel_time_s,avg_delay_s,delay_ratio,completed_trips,total_trips,total_distance_m,avg_speed_mps,encounter_1_green,encounter_2_green,encounter_3_green,encounter_4_green,encounter_5_green,encounter_6_green,extra_rb_to_wm_shifts_s
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,106,101,106,3420.0,False,300.16,109.44,0.3646,1690,1690,5119980.0,10.093,True,False,False,False,False,True,0.0;55.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,106,101,106,3420.0,False,322.57,131.85,0.4087,1690,1690,5199560.0,9.538,True,False,False,False,False,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,106,101,106,3420.0,False,284.51,93.79,0.3296,1690,1690,5011110.0,10.422,False,True,True,True,True,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,106,101,106,3420.0,False,294.59,103.86,0.3526,1690,1690,5050110.0,10.144,False,True,True,True,True,False,0.0;55.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,106,101,106,3420.0,False,295.95,105.22,0.3555,1690,1690,5078110.0,10.153,False,True,True,True,False,True,5.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,106,101,106,3420.0,False,291.45,100.72,0.3456,1690,1690,5050110.0,10.253,False,True,True,True,False,False,5.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,106,101,106,3420.0,False,314.85,124.13,0.3942,1690,1690,5072610.0,9.533,False,True,True,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,106,101,106,3420.0,False,274.62,83.89,0.3055,1690,1690,5016110.0,10.808,False,True,True,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,106,101,106,3420.0,False,281.29,90.56,0.322,1690,1690,5036110.0,10.594,False,True,True,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,106,101,106,3420.0,False,287.01,96.29,0.3355,1690,1690,5046110.0,10.403,False,True,True,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,106,101,106,3420.0,False,282.88,92.16,0.3258,1690,1690,5010110.0,10.48,False,True,False,True,True,True,90.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,106,101,106,3420.0,False,286.35,95.62,0.3339,1690,1690,5057110.0,10.45,False,True,False,True,True,False,90.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,106,101,106,3420.0,False,292.12,101.39,0.3471,1690,1690,5055110.0,10.24,False,True,False,True,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,106,101,106,3420.0,False,299.72,108.99,0.3637,1690,1690,5129080.0,10.126,False,True,False,True,False,False,0.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,106,101,106,3420.0,False,307.44,116.71,0.3796,1690,1690,5087110.0,9.791,False,True,False,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,106,101,106,3420.0,False,276.92,86.2,0.3113,1690,1690,5022110.0,10.731,False,True,False,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,106,101,106,3420.0,False,282.46,91.73,0.3248,1690,1690,5019110.0,10.515,False,True,False,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,106,101,106,3420.0,False,281.39,90.66,0.3222,1690,1690,5061110.0,10.643,False,True,False,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,106,101,106,3420.0,False,278.95,88.22,0.3163,1690,1690,5015110.0,10.638,False,False,True,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,106,101,106,3420.0,False,289.73,99.01,0.3417,1690,1690,5050110.0,10.314,False,False,True,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,106,101,106,3420.0,False,279.44,88.71,0.3175,1690,1690,5029110.0,10.649,False,False,True,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,106,101,106,3420.0,False,291.01,100.28,0.3446,1690,1690,5067110.0,10.303,False,False,True,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,106,101,106,3420.0,False,290.27,99.54,0.3429,1690,1690,5043890.0,10.282,False,False,True,False,True,True,0.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,106,101,106,3420.0,False,287.22,96.49,0.336,1690,1690,5016110.0,10.334,False,False,True,False,True,False,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,106,101,106,3420.0,False,289.01,98.28,0.3401,1690,1690,5052110.0,10.344,False,False,True,False,False,True,90.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,106,101,106,3420.0,False,299.97,109.24,0.3642,1690,1690,5064110.0,9.989,False,False,True,False,False,False,90.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,106,101,106,3420.0,False,280.38,89.66,0.3198,1690,1690,5013110.0,10.58,False,False,False,True,True,True,60.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,106,101,106,3420.0,False,293.67,102.94,0.3505,1690,1690,5073110.0,10.222,False,False,False,True,True,False,60.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,106,101,106,3420.0,False,298.52,107.79,0.3611,1690,1690,5077110.0,10.064,False,False,False,True,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,106,101,106,3420.0,False,291.15,100.43,0.3449,1690,1690,5065110.0,10.294,False,False,False,True,False,False,0.0;20.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,106,101,106,3420.0,False,289.19,98.46,0.3405,1690,1690,5059110.0,10.352,False,False,False,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,106,101,106,3420.0,False,288.37,97.65,0.3386,1690,1690,5034110.0,10.33,False,False,False,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,106,101,106,3420.0,False,282.14,91.42,0.324,1690,1690,5014110.0,10.516,False,False,False,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,baseline_all_stops,True,,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,106,101,106,3420.0,False,291.97,101.24,0.3468,1690,1690,5060110.0,10.255,False,False,False,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,106,101,106,3420.0,False,281.73,103.0,0.3656,1690,1690,4650110.0,9.767,True,True,True,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,106,101,106,3420.0,False,282.69,103.96,0.3678,1690,1690,4650110.0,9.733,True,True,True,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,106,101,106,3420.0,False,277.94,99.22,0.357,1690,1690,4650110.0,9.9,True,True,True,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,106,101,106,3420.0,False,272.59,93.86,0.3443,1690,1690,4650110.0,10.094,True,True,True,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,106,101,106,3420.0,False,281.8,103.08,0.3658,1690,1690,4650110.0,9.764,True,True,True,False,True,True,0.0;20.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,106,101,106,3420.0,False,281.51,102.78,0.3651,1690,1690,4650110.0,9.774,True,True,True,False,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,106,101,106,3420.0,False,276.17,97.44,0.3528,1690,1690,4650110.0,9.963,True,True,True,False,False,True,60.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,106,101,106,3420.0,False,273.36,94.63,0.3462,1690,1690,4650110.0,10.066,True,True,True,False,False,False,60.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,106,101,106,3420.0,False,274.2,95.47,0.3482,1690,1690,4650110.0,10.035,True,True,False,True,True,True,90.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_G_R,6,G-G-R-G-G-R,0.0,0.0,True,106,101,106,3420.0,False,274.3,95.58,0.3484,1690,1690,4650110.0,10.031,True,True,False,True,True,False,90.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_R_G,6,G-G-R-G-R-G,0.0,0.0,True,106,101,106,3420.0,False,281.51,102.78,0.3651,1690,1690,4650110.0,9.774,True,True,False,True,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_G_R_R,6,G-G-R-G-R-R,0.0,0.0,True,106,101,106,3420.0,False,277.17,98.45,0.3552,1690,1690,4650110.0,9.927,True,True,False,True,False,False,0.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_G_G,6,G-G-R-R-G-G,0.0,35.0,True,106,101,106,3420.0,False,272.78,94.05,0.3448,1690,1690,4650110.0,10.087,True,True,False,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_G_R,6,G-G-R-R-G-R,0.0,35.0,True,106,101,106,3420.0,False,268.98,90.25,0.3355,1690,1690,4650110.0,10.23,True,True,False,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_R_G,6,G-G-R-R-R-G,0.0,35.0,True,106,101,106,3420.0,False,278.48,99.75,0.3582,1690,1690,4650110.0,9.881,True,True,False,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_G_R_R_R_R,6,G-G-R-R-R-R,0.0,35.0,True,106,101,106,3420.0,False,275.96,97.23,0.3523,1690,1690,4650110.0,9.971,True,True,False,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_G_G,6,G-R-G-G-G-G,0.0,35.0,True,106,101,106,3420.0,False,275.96,97.23,0.3523,1690,1690,4650110.0,9.971,True,False,True,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_G_R,6,G-R-G-G-G-R,0.0,35.0,True,106,101,106,3420.0,False,278.48,99.75,0.3582,1690,1690,4650110.0,9.881,True,False,True,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_R_G,6,G-R-G-G-R-G,0.0,35.0,True,106,101,106,3420.0,False,268.98,90.25,0.3355,1690,1690,4650110.0,10.23,True,False,True,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_G_R_R,6,G-R-G-G-R-R,0.0,35.0,True,106,101,106,3420.0,False,272.78,94.05,0.3448,1690,1690,4650110.0,10.087,True,False,True,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_G_G,6,G-R-G-R-G-G,0.0,0.0,True,106,101,106,3420.0,False,277.17,98.45,0.3552,1690,1690,4650110.0,9.927,True,False,True,False,True,True,0.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_G_R,6,G-R-G-R-G-R,0.0,0.0,True,106,101,106,3420.0,False,281.51,102.78,0.3651,1690,1690,4650110.0,9.774,True,False,True,False,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_R_G,6,G-R-G-R-R-G,0.0,0.0,True,106,101,106,3420.0,False,274.3,95.58,0.3484,1690,1690,4650110.0,10.031,True,False,True,False,False,True,90.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_G_R_R_R,6,G-R-G-R-R-R,0.0,0.0,True,106,101,106,3420.0,False,274.2,95.47,0.3482,1690,1690,4650110.0,10.035,True,False,True,False,False,False,90.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_G_G,6,G-R-R-G-G-G,0.0,40.0,True,106,101,106,3420.0,False,274.57,95.84,0.3491,1690,1690,4650110.0,10.021,True,False,False,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_G_R,6,G-R-R-G-G-R,0.0,40.0,True,106,101,106,3420.0,False,277.77,99.04,0.3566,1690,1690,4650110.0,9.906,True,False,False,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_R_G,6,G-R-R-G-R-G,0.0,40.0,True,106,101,106,3420.0,False,268.67,89.94,0.3348,1690,1690,4650110.0,10.241,True,False,False,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_G_R_R,6,G-R-R-G-R-R,0.0,40.0,True,106,101,106,3420.0,False,274.29,95.56,0.3484,1690,1690,4650110.0,10.032,True,False,False,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_G_G,6,G-R-R-R-G-G,0.0,0.0,True,106,101,106,3420.0,False,276.35,97.62,0.3532,1690,1690,4650110.0,9.957,True,False,False,False,True,True,5.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_G_R,6,G-R-R-R-G-R,0.0,0.0,True,106,101,106,3420.0,False,283.79,105.06,0.3702,1690,1690,4650110.0,9.696,True,False,False,False,True,False,5.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_R_G,6,G-R-R-R-R-G,0.0,0.0,True,106,101,106,3420.0,False,276.12,97.4,0.3527,1690,1690,4650110.0,9.965,True,False,False,False,False,True,0.0;55.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_G_R_R_R_R_R,6,G-R-R-R-R-R,0.0,0.0,True,106,101,106,3420.0,False,281.51,102.78,0.3651,1690,1690,4650110.0,9.774,True,False,False,False,False,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_G_G,6,R-G-G-G-G-G,90.0,0.0,True,106,101,106,3420.0,False,276.42,97.69,0.3534,1690,1690,4650110.0,9.954,False,True,True,True,True,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_G_R,6,R-G-G-G-G-R,90.0,0.0,True,106,101,106,3420.0,False,273.43,94.7,0.3464,1690,1690,4650110.0,10.063,False,True,True,True,True,False,0.0;55.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_R_G,6,R-G-G-G-R-G,90.0,0.0,True,106,101,106,3420.0,False,276.42,97.69,0.3534,1690,1690,4650110.0,9.954,False,True,True,True,False,True,5.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_G_R_R,6,R-G-G-G-R-R,90.0,0.0,True,106,101,106,3420.0,False,274.69,95.96,0.3493,1690,1690,4650110.0,10.017,False,True,True,True,False,False,5.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_G_G,6,R-G-G-R-G-G,90.0,40.0,True,106,101,106,3420.0,False,276.92,98.19,0.3546,1690,1690,4650110.0,9.936,False,True,True,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_G_R,6,R-G-G-R-G-R,90.0,40.0,True,106,101,106,3420.0,False,267.72,88.99,0.3324,1690,1690,4650110.0,10.278,False,True,True,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_R_G,6,R-G-G-R-R-G,90.0,40.0,True,106,101,106,3420.0,False,269.82,91.09,0.3376,1690,1690,4650110.0,10.198,False,True,True,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_G_R_R_R,6,R-G-G-R-R-R,90.0,40.0,True,106,101,106,3420.0,False,267.68,88.95,0.3323,1690,1690,4650110.0,10.279,False,True,True,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_G_G,6,R-G-R-G-G-G,90.0,0.0,True,106,101,106,3420.0,False,274.51,95.78,0.3489,1690,1690,4650110.0,10.023,False,True,False,True,True,True,90.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_G_R,6,R-G-R-G-G-R,90.0,0.0,True,106,101,106,3420.0,False,271.32,92.59,0.3413,1690,1690,4650110.0,10.141,False,True,False,True,True,False,90.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_R_G,6,R-G-R-G-R-G,90.0,0.0,True,106,101,106,3420.0,False,276.42,97.69,0.3534,1690,1690,4650110.0,9.954,False,True,False,True,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_G_R_R,6,R-G-R-G-R-R,90.0,0.0,True,106,101,106,3420.0,False,273.98,95.25,0.3477,1690,1690,4650110.0,10.043,False,True,False,True,False,False,0.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_G_G,6,R-G-R-R-G-G,90.0,35.0,True,106,101,106,3420.0,False,276.41,97.68,0.3534,1690,1690,4650110.0,9.955,False,True,False,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_G_R,6,R-G-R-R-G-R,90.0,35.0,True,106,101,106,3420.0,False,267.19,88.46,0.3311,1690,1690,4650110.0,10.298,False,True,False,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_R_G,6,R-G-R-R-R-G,90.0,35.0,True,106,101,106,3420.0,False,271.76,93.03,0.3423,1690,1690,4650110.0,10.125,False,True,False,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_G_R_R_R_R,6,R-G-R-R-R-R,90.0,35.0,True,106,101,106,3420.0,False,269.01,90.28,0.3356,1690,1690,4650110.0,10.228,False,True,False,False,False,False,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_G_G,6,R-R-G-G-G-G,90.0,35.0,True,106,101,106,3420.0,False,269.01,90.28,0.3356,1690,1690,4650110.0,10.228,False,False,True,True,True,True,0.0;15.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_G_R,6,R-R-G-G-G-R,90.0,35.0,True,106,101,106,3420.0,False,271.76,93.03,0.3423,1690,1690,4650110.0,10.125,False,False,True,True,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_R_G,6,R-R-G-G-R-G,90.0,35.0,True,106,101,106,3420.0,False,267.19,88.46,0.3311,1690,1690,4650110.0,10.298,False,False,True,True,False,True,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_G_R_R,6,R-R-G-G-R-R,90.0,35.0,True,106,101,106,3420.0,False,276.41,97.68,0.3534,1690,1690,4650110.0,9.955,False,False,True,True,False,False,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_G_G,6,R-R-G-R-G-G,90.0,0.0,True,106,101,106,3420.0,False,273.98,95.25,0.3477,1690,1690,4650110.0,10.043,False,False,True,False,True,True,0.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_G_R,6,R-R-G-R-G-R,90.0,0.0,True,106,101,106,3420.0,False,276.42,97.69,0.3534,1690,1690,4650110.0,9.954,False,False,True,False,True,False,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_R_G,6,R-R-G-R-R-G,90.0,0.0,True,106,101,106,3420.0,False,271.32,92.59,0.3413,1690,1690,4650110.0,10.141,False,False,True,False,False,True,90.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_G_R_R_R,6,R-R-G-R-R-R,90.0,0.0,True,106,101,106,3420.0,False,274.51,95.78,0.3489,1690,1690,4650110.0,10.023,False,False,True,False,False,False,90.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_G_G,6,R-R-R-G-G-G,90.0,0.0,True,106,101,106,3420.0,False,272.59,93.86,0.3443,1690,1690,4650110.0,10.094,False,False,False,True,True,True,60.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_G_R,6,R-R-R-G-G-R,90.0,0.0,True,106,101,106,3420.0,False,274.3,95.58,0.3484,1690,1690,4650110.0,10.031,False,False,False,True,True,False,60.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_R_G,6,R-R-R-G-R-G,90.0,0.0,True,106,101,106,3420.0,False,276.42,97.69,0.3534,1690,1690,4650110.0,9.954,False,False,False,True,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_G_R_R,6,R-R-R-G-R-R,90.0,0.0,True,106,101,106,3420.0,False,274.5,95.77,0.3489,1690,1690,4650110.0,10.024,False,False,False,True,False,False,0.0;20.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_G_G,6,R-R-R-R-G-G,90.0,5.0,True,106,101,106,3420.0,False,273.48,94.75,0.3465,1690,1690,4650110.0,10.061,False,False,False,False,True,True,55.0;50.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_G_R,6,R-R-R-R-G-R,90.0,5.0,True,106,101,106,3420.0,False,273.79,95.06,0.3472,1690,1690,4650110.0,10.05,False,False,False,False,True,False,55.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_R_G,6,R-R-R-R-R-G,90.0,5.0,True,106,101,106,3420.0,False,275.3,96.57,0.3508,1690,1690,4650110.0,9.995,False,False,False,False,False,True,0.0;0.0
Afternoon Session,robinsons_location,optimized_formal_only,False,,enc_R_R_R_R_R_R,6,R-R-R-R-R-R,90.0,5.0,True,106,101,106,3420.0,False,273.95,95.22,0.3476,1690,1690,4650110.0,10.044,False,False,False,False,False,False,0.0;15.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_G_G,6,G-G-G-G-G-G,0.0,5.0,True,106,101,101,18000.0,True,267.41,76.6,0.2865,1680,1680,4986120.0,11.099,True,True,True,True,True,True,0.0;15.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_G_R,6,G-G-G-G-G-R,0.0,5.0,True,106,101,101,18000.0,True,265.86,75.05,0.2823,1680,1680,4975830.0,11.14,True,True,True,True,True,False,0.0;0.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_R_G,6,G-G-G-G-R-G,0.0,5.0,True,106,101,101,18000.0,True,264.29,73.48,0.278,1680,1680,4987120.0,11.232,True,True,True,True,False,True,55.0;0.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_G_R_R,6,G-G-G-G-R-R,0.0,5.0,True,106,101,101,18000.0,True,265.34,74.53,0.2809,1680,1680,4970310.0,11.15,True,True,True,True,False,False,55.0;50.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_G_G,6,G-G-G-R-G-G,0.0,0.0,True,106,101,101,18000.0,True,267.89,77.08,0.2877,1680,1680,4981990.0,11.07,True,True,True,False,True,True,0.0;20.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_G_R,6,G-G-G-R-G-R,0.0,0.0,True,106,101,101,18000.0,True,272.84,82.03,0.3007,1680,1680,5010730.0,10.932,True,True,True,False,True,False,0.0;0.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_R_G,6,G-G-G-R-R-G,0.0,0.0,True,106,101,101,18000.0,True,267.5,76.69,0.2867,1680,1680,4988650.0,11.101,True,True,True,False,False,True,60.0;0.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_G_R_R_R,6,G-G-G-R-R-R,0.0,0.0,True,106,101,101,18000.0,True,265.95,75.14,0.2825,1680,1680,4978610.0,11.143,True,True,True,False,False,False,60.0;50.0
Afternoon Session,waltermart_location,baseline_all_stops,True,,enc_G_G_R_G_G_G,6,G-G-R-G-G-G,0.0,0.0,True,106,101,101,18000.0,True,265.85,75.04,0.2823,1680,1680,4981380.0,11.153,True,True,False,True,True,True,90.0;50.0
